"day","temperature"
1,"11.64942346"
2,"11.64942346"
3,"11.64942346"
4,"11.64942346"
5,"11.64942346"
6,"11.64942346"
7,"11.64942346"
8,"11.64942346"
9,"11.64942346"
10,"11.64942346"
11,"11.64942346"
12,"11.64942346"
13,"11.64942346"
14,"11.64942346"
15,"11.64942346"
16,"11.64942346"
17,"11.64942346"
18,"11.64942346"
19,"11.64942346"
20,"11.64942346"
21,"11.64942346"
22,"11.64942346"
23,"12.09792744"
24,"12.09792744"
25,"12.09792744"
26,"12.09792744"
27,"12.09792744"
28,"12.09792744"
29,"12.09792744"
30,"12.09792744"
31,"12.09792744"
32,"12.09792744"
33,"12.09792744"
34,"12.09792744"
35,"12.09792744"
36,"12.09792744"
37,"12.09792744"
38,"12.09792744"
39,"12.09792744"
40,"12.09792744"
41,"12.09792744"
42,"12.09792744"
43,"12.09792744"
44,"12.09792744"
45,"12.09792744"
46,"12.09792744"
47,"12.09792744"
48,"12.09792744"
49,"12.09792744"
50,"12.09792744"
51,"12.09792744"
52,"12.09792744"
53,"12.09792744"
54,"11.92242597"
55,"11.92242597"
56,"11.92242597"
57,"11.92242597"
58,"11.92242597"
59,"11.92242597"
60,"11.92242597"
61,"11.92242597"
62,"11.92242597"
63,"11.92242597"
64,"11.92242597"
65,"11.92242597"
66,"11.92242597"
67,"11.92242597"
68,"11.92242597"
69,"11.92242597"
70,"11.92242597"
71,"11.92242597"
72,"11.92242597"
73,"11.92242597"
74,"11.92242597"
75,"11.92242597"
76,"11.92242597"
77,"11.92242597"
78,"11.92242597"
79,"11.92242597"
80,"11.92242597"
81,"11.92242597"
82,"11.92242597"
83,"11.92242597"
84,"11.92242597"
85,"11.025418"
86,"11.025418"
87,"11.025418"
88,"11.025418"
89,"11.025418"
90,"11.025418"
91,"11.025418"
92,"11.025418"
93,"11.025418"
94,"11.025418"
95,"11.025418"
96,"11.025418"
97,"11.025418"
98,"11.025418"
99,"11.025418"
100,"11.025418"
101,"11.025418"
102,"11.025418"
103,"11.025418"
104,"11.025418"
105,"11.025418"
106,"11.025418"
107,"11.025418"
108,"11.025418"
109,"11.025418"
110,"11.025418"
