"day","temperature"
1,12.4
2,13.3
3,13.1
4,11.8
5,11.6
6,11.8
7,12.3
8,12.5
9,12.3
10,12.3
11,11.7
12,11.5
13,13.6
14,13.5
15,12.4
16,11.8
17,12.5
18,13.4
19,13.5
20,13.6
21,13.7
22,13.5
23,13.7
24,13.6
25,13.8
26,13.7
27,13.9
28,14.2
29,14.4
30,14.9
