"day","temperature"
1,11.8
2,11.7
3,11.3
4,12.1
5,12
6,12.2
7,12.6
8,12.9
9,13.2
10,12.8
11,13.3
12,13.8
13,13.8
14,12.9
15,12.9
16,12.1
17,11.5
18,11.5
19,12.7
20,13.4
21,14
22,13.5
23,12.4
24,12.5
25,13.8
26,13.9
27,13.2
28,13.3
29,13.6
30,13.5
31,14.2
32,14.1
33,14.5
34,14.6
35,14.3
36,14.2
37,14.1
38,13.8
