"day","temperature"
1,"12.88385325"
2,"12.88385325"
3,"12.88385325"
4,"12.88385325"
5,"12.88385325"
6,"12.88385325"
7,"12.88385325"
8,"12.88385325"
9,"12.88385325"
10,"12.88385325"
11,"12.88385325"
12,"12.88385325"
13,"12.88385325"
14,"12.88385325"
15,"12.88385325"
16,"12.88385325"
17,"12.88385325"
18,"12.88385325"
19,"12.88385325"
20,"12.88385325"
21,"14.42382563"
22,"14.42382563"
23,"14.42382563"
24,"14.42382563"
25,"14.42382563"
26,"14.42382563"
27,"14.42382563"
28,"14.42382563"
29,"14.42382563"
30,"14.42382563"
31,"14.42382563"
32,"14.42382563"
33,"14.42382563"
34,"14.42382563"
35,"14.42382563"
36,"14.42382563"
37,"14.42382563"
38,"14.42382563"
39,"14.42382563"
40,"14.42382563"
41,"14.42382563"
42,"14.42382563"
43,"14.42382563"
44,"14.42382563"
45,"14.42382563"
46,"14.42382563"
47,"14.42382563"
48,"14.42382563"
49,"14.42382563"
50,"14.42382563"
51,"14.42382563"
52,"13.75427247"
53,"13.75427247"
54,"13.75427247"
55,"13.75427247"
56,"13.75427247"
57,"13.75427247"
58,"13.75427247"
59,"13.75427247"
60,"13.75427247"
61,"13.75427247"
62,"13.75427247"
63,"13.75427247"
64,"13.75427247"
65,"13.75427247"
66,"13.75427247"
67,"13.75427247"
68,"13.75427247"
69,"13.75427247"
70,"13.75427247"
71,"13.75427247"
72,"13.75427247"
73,"13.75427247"
74,"13.75427247"
75,"13.75427247"
76,"13.75427247"
77,"13.75427247"
78,"13.75427247"
79,"13.75427247"
80,"13.75427247"
81,"13.75427247"
82,"13.75427247"
83,"10.54041722"
84,"10.54041722"
85,"10.54041722"
86,"10.54041722"
87,"10.54041722"
88,"10.54041722"
89,"10.54041722"
90,"10.54041722"
91,"10.54041722"
92,"10.54041722"
93,"10.54041722"
94,"10.54041722"
95,"10.54041722"
96,"10.54041722"
97,"10.54041722"
98,"10.54041722"
99,"10.54041722"
100,"10.54041722"
101,"10.54041722"
102,"10.54041722"
103,"10.54041722"
104,"10.54041722"
105,"10.54041722"
106,"10.54041722"
107,"10.54041722"
108,"10.54041722"
109,"10.54041722"
110,"10.54041722"
111,"10.54041722"
112,"10.54041722"
