"day","temperature"
1,11.6
2,10.3
3,10.2
4,12.2
5,11.7
6,11.7
7,11
8,11.4
9,11.9
10,11.2
11,11
12,12.4
13,11.8
14,11.9
15,11.5
16,10.3
17,9.7
18,10.6
19,11.3
20,11.1
21,12.8
22,12.2
23,12.1
24,12.1
25,10.9
26,10.3
27,10.3
28,11
29,11.5
30,11.6
31,12.2
