"day","temperature"
1,"9.798307753"
2,"9.798307753"
3,"9.798307753"
4,"9.798307753"
5,"9.798307753"
6,"9.798307753"
7,"9.798307753"
8,"9.798307753"
9,"9.798307753"
10,"9.798307753"
11,"9.798307753"
12,"9.798307753"
13,"9.798307753"
14,"9.798307753"
15,"9.798307753"
16,"9.798307753"
17,"9.798307753"
18,"9.798307753"
19,"9.798307753"
20,"9.798307753"
21,"9.798307753"
22,"9.798307753"
23,"9.798307753"
24,"9.798307753"
25,"9.798307753"
26,"9.798307753"
27,"11.22600423"
28,"11.22600423"
29,"11.22600423"
30,"11.22600423"
31,"11.22600423"
32,"11.22600423"
33,"11.22600423"
34,"11.22600423"
35,"11.22600423"
36,"11.22600423"
37,"11.22600423"
38,"11.22600423"
39,"11.22600423"
40,"11.22600423"
41,"11.22600423"
42,"11.22600423"
43,"11.22600423"
44,"11.22600423"
45,"11.22600423"
46,"11.22600423"
47,"11.22600423"
48,"11.22600423"
49,"11.22600423"
50,"11.22600423"
51,"11.22600423"
52,"11.22600423"
53,"11.22600423"
54,"11.22600423"
55,"11.22600423"
56,"11.22600423"
57,"11.22600423"
58,"10.4781631"
59,"10.4781631"
60,"10.4781631"
61,"10.4781631"
62,"10.4781631"
63,"10.4781631"
64,"10.4781631"
65,"10.4781631"
66,"10.4781631"
67,"10.4781631"
68,"10.4781631"
69,"10.4781631"
70,"10.4781631"
71,"10.4781631"
72,"10.4781631"
73,"10.4781631"
74,"10.4781631"
75,"10.4781631"
76,"10.4781631"
77,"10.4781631"
78,"10.4781631"
79,"10.4781631"
80,"10.4781631"
81,"10.4781631"
82,"10.4781631"
83,"10.4781631"
84,"10.4781631"
85,"10.4781631"
86,"10.4781631"
87,"10.4781631"
88,"10.4781631"
89,"7.010900585"
90,"7.010900585"
91,"7.010900585"
92,"7.010900585"
93,"7.010900585"
94,"7.010900585"
95,"7.010900585"
96,"7.010900585"
97,"7.010900585"
98,"7.010900585"
99,"7.010900585"
100,"7.010900585"
101,"7.010900585"
102,"7.010900585"
103,"7.010900585"
104,"7.010900585"
105,"7.010900585"
106,"7.010900585"
107,"7.010900585"
108,"7.010900585"
109,"7.010900585"
110,"7.010900585"
111,"7.010900585"
112,"7.010900585"
113,"7.010900585"
114,"7.010900585"
115,"7.010900585"
116,"7.010900585"
117,"7.010900585"
118,"7.010900585"
