"day","temperature"
1,"12.96574393"
2,"12.96574393"
3,"12.96574393"
4,"12.96574393"
5,"12.96574393"
6,"12.96574393"
7,"12.96574393"
8,"12.96574393"
9,"12.96574393"
10,"12.96574393"
11,"12.96574393"
12,"12.96574393"
13,"12.96574393"
14,"12.96574393"
15,"12.96574393"
16,"12.96574393"
17,"12.96574393"
18,"12.96574393"
19,"12.96574393"
20,"12.96574393"
21,"12.96574393"
22,"12.96574393"
23,"12.96574393"
24,"12.96574393"
25,"12.96574393"
26,"12.96574393"
27,"12.96574393"
28,"12.96574393"
29,"12.96574393"
30,"13.97980221"
31,"13.97980221"
32,"13.97980221"
33,"13.97980221"
34,"13.97980221"
35,"13.97980221"
36,"13.97980221"
37,"13.97980221"
38,"13.97980221"
39,"13.97980221"
40,"13.97980221"
41,"13.97980221"
42,"13.97980221"
43,"13.97980221"
44,"13.97980221"
45,"13.97980221"
46,"13.97980221"
47,"13.97980221"
48,"13.97980221"
49,"13.97980221"
50,"13.97980221"
51,"13.97980221"
52,"13.97980221"
53,"13.97980221"
54,"13.97980221"
55,"13.97980221"
56,"13.97980221"
57,"13.97980221"
58,"13.97980221"
59,"13.97980221"
60,"13.97980221"
61,"13.617638"
62,"13.617638"
63,"13.617638"
64,"13.617638"
65,"13.617638"
66,"13.617638"
67,"13.617638"
68,"13.617638"
69,"13.617638"
70,"13.617638"
71,"13.617638"
72,"13.617638"
73,"13.617638"
74,"13.617638"
75,"13.617638"
76,"13.617638"
77,"13.617638"
78,"13.617638"
79,"13.617638"
80,"13.617638"
81,"13.617638"
82,"13.617638"
83,"13.617638"
84,"13.617638"
85,"13.617638"
86,"13.617638"
87,"13.617638"
88,"13.617638"
89,"13.617638"
90,"13.617638"
91,"13.617638"
92,"10.50303154"
93,"10.50303154"
94,"10.50303154"
95,"10.50303154"
96,"10.50303154"
97,"10.50303154"
98,"10.50303154"
99,"10.50303154"
100,"10.50303154"
101,"10.50303154"
102,"10.50303154"
103,"10.50303154"
104,"10.50303154"
105,"10.50303154"
106,"10.50303154"
107,"10.50303154"
108,"10.50303154"
109,"10.50303154"
110,"10.50303154"
111,"10.50303154"
112,"10.50303154"
113,"10.50303154"
114,"10.50303154"
115,"10.50303154"
116,"10.50303154"
117,"10.50303154"
118,"10.50303154"
119,"10.50303154"
120,"10.50303154"
121,"10.50303154"
