"day","temperature"
1,15
2,12.6
3,13.2
4,12.9
5,12.3
6,12.2
7,12.1
8,9.4
9,11.1
10,11.9
11,11.3
12,10.7
13,11.8
14,12.4
15,11.4
16,11.1
17,11.8
18,12.7
19,12.5
20,11.5
21,12.7
22,12.6
