"day","temperature"
1,"13.68285713"
2,"13.68285713"
3,"13.68285713"
4,"13.68285713"
5,"13.68285713"
6,"13.68285713"
7,"13.68285713"
8,"13.68285713"
9,"13.68285713"
10,"13.68285713"
11,"13.68285713"
12,"13.68285713"
13,"13.68285713"
14,"13.68285713"
15,"13.68285713"
16,"13.68285713"
17,"13.68285713"
18,"13.68285713"
19,"13.68285713"
20,"13.68285713"
21,"13.68285713"
22,"13.68285713"
23,"13.68285713"
24,"13.68285713"
25,"13.68285713"
26,"13.68285713"
27,"13.68285713"
28,"15.31045158"
29,"15.31045158"
30,"15.31045158"
31,"15.31045158"
32,"15.31045158"
33,"15.31045158"
34,"15.31045158"
35,"15.31045158"
36,"15.31045158"
37,"15.31045158"
38,"15.31045158"
39,"15.31045158"
40,"15.31045158"
41,"15.31045158"
42,"15.31045158"
43,"15.31045158"
44,"15.31045158"
45,"15.31045158"
46,"15.31045158"
47,"15.31045158"
48,"15.31045158"
49,"15.31045158"
50,"15.31045158"
51,"15.31045158"
52,"15.31045158"
53,"15.31045158"
54,"15.31045158"
55,"15.31045158"
56,"15.31045158"
57,"15.31045158"
58,"15.31045158"
59,"14.70010382"
60,"14.70010382"
61,"14.70010382"
62,"14.70010382"
63,"14.70010382"
64,"14.70010382"
65,"14.70010382"
66,"14.70010382"
67,"14.70010382"
68,"14.70010382"
69,"14.70010382"
70,"14.70010382"
71,"14.70010382"
72,"14.70010382"
73,"14.70010382"
74,"14.70010382"
75,"14.70010382"
76,"14.70010382"
77,"14.70010382"
78,"14.70010382"
79,"14.70010382"
80,"14.70010382"
81,"14.70010382"
82,"14.70010382"
83,"14.70010382"
84,"14.70010382"
85,"14.70010382"
86,"14.70010382"
87,"14.70010382"
88,"14.70010382"
89,"14.70010382"
90,"11.3770982"
91,"11.3770982"
92,"11.3770982"
93,"11.3770982"
94,"11.3770982"
95,"11.3770982"
96,"11.3770982"
97,"11.3770982"
98,"11.3770982"
99,"11.3770982"
100,"11.3770982"
101,"11.3770982"
102,"11.3770982"
103,"11.3770982"
104,"11.3770982"
105,"11.3770982"
106,"11.3770982"
107,"11.3770982"
108,"11.3770982"
109,"11.3770982"
110,"11.3770982"
111,"11.3770982"
112,"11.3770982"
113,"11.3770982"
114,"11.3770982"
115,"11.3770982"
116,"11.3770982"
117,"11.3770982"
118,"11.3770982"
119,"11.3770982"
