"day","temperature"
1,13.9
2,14.7
3,13.7
4,14.7
5,15
6,15.8
7,15.9
8,14.9
9,15.7
10,15.6
11,15.6
12,16.1
13,16.2
14,15.8
15,15.5
16,14.9
17,14.8
18,14.6
19,14.6
20,15.3
21,14.7
22,14.6
23,14.6
24,14
25,14
26,14.9
27,13.8
28,13.9
