"day","temperature"
1,"10.45112636"
2,"10.45112636"
3,"10.45112636"
4,"10.45112636"
5,"10.45112636"
6,"10.45112636"
7,"10.45112636"
8,"10.45112636"
9,"10.45112636"
10,"10.45112636"
11,"10.45112636"
12,"10.45112636"
13,"10.45112636"
14,"10.45112636"
15,"10.45112636"
16,"10.45112636"
17,"10.45112636"
18,"10.45112636"
19,"10.45112636"
20,"10.45112636"
21,"10.45112636"
22,"10.45112636"
23,"10.45112636"
24,"10.45112636"
25,"10.45112636"
26,"10.45112636"
27,"10.45112636"
28,"10.45112636"
29,"11.63349878"
30,"11.63349878"
31,"11.63349878"
32,"11.63349878"
33,"11.63349878"
34,"11.63349878"
35,"11.63349878"
36,"11.63349878"
37,"11.63349878"
38,"11.63349878"
39,"11.63349878"
40,"11.63349878"
41,"11.63349878"
42,"11.63349878"
43,"11.63349878"
44,"11.63349878"
45,"11.63349878"
46,"11.63349878"
47,"11.63349878"
48,"11.63349878"
49,"11.63349878"
50,"11.63349878"
51,"11.63349878"
52,"11.63349878"
53,"11.63349878"
54,"11.63349878"
55,"11.63349878"
56,"11.63349878"
57,"11.63349878"
58,"11.63349878"
59,"11.63349878"
60,"11.17874022"
61,"11.17874022"
62,"11.17874022"
63,"11.17874022"
64,"11.17874022"
65,"11.17874022"
66,"11.17874022"
67,"11.17874022"
68,"11.17874022"
69,"11.17874022"
70,"11.17874022"
71,"11.17874022"
72,"11.17874022"
73,"11.17874022"
74,"11.17874022"
75,"11.17874022"
76,"11.17874022"
77,"11.17874022"
78,"11.17874022"
79,"11.17874022"
80,"11.17874022"
81,"11.17874022"
82,"11.17874022"
83,"11.17874022"
84,"11.17874022"
85,"11.17874022"
86,"11.17874022"
87,"11.17874022"
88,"11.17874022"
89,"11.17874022"
90,"11.17874022"
91,"8.904947428"
92,"8.904947428"
93,"8.904947428"
94,"8.904947428"
95,"8.904947428"
96,"8.904947428"
97,"8.904947428"
98,"8.904947428"
99,"8.904947428"
100,"8.904947428"
101,"8.904947428"
102,"8.904947428"
103,"8.904947428"
104,"8.904947428"
105,"8.904947428"
106,"8.904947428"
107,"8.904947428"
108,"8.904947428"
109,"8.904947428"
110,"8.904947428"
111,"8.904947428"
112,"8.904947428"
113,"8.904947428"
114,"8.904947428"
115,"8.904947428"
116,"8.904947428"
117,"8.904947428"
118,"8.904947428"
119,"8.904947428"
120,"8.904947428"
