"day","temperature"
1,"14.02209348"
2,"14.02209348"
3,"14.02209348"
4,"14.02209348"
5,"14.02209348"
6,"14.02209348"
7,"14.02209348"
8,"14.02209348"
9,"14.02209348"
10,"14.02209348"
11,"14.02209348"
12,"14.02209348"
13,"14.02209348"
14,"14.02209348"
15,"14.02209348"
16,"14.02209348"
17,"14.02209348"
18,"14.02209348"
19,"14.02209348"
20,"14.02209348"
21,"15.22728928"
22,"15.22728928"
23,"15.22728928"
24,"15.22728928"
25,"15.22728928"
26,"15.22728928"
27,"15.22728928"
28,"15.22728928"
29,"15.22728928"
30,"15.22728928"
31,"15.22728928"
32,"15.22728928"
33,"15.22728928"
34,"15.22728928"
35,"15.22728928"
36,"15.22728928"
37,"15.22728928"
38,"15.22728928"
39,"15.22728928"
40,"15.22728928"
41,"15.22728928"
42,"15.22728928"
43,"15.22728928"
44,"15.22728928"
45,"15.22728928"
46,"15.22728928"
47,"15.22728928"
48,"15.22728928"
49,"15.22728928"
50,"15.22728928"
51,"15.22728928"
52,"14.7586022"
53,"14.7586022"
54,"14.7586022"
55,"14.7586022"
56,"14.7586022"
57,"14.7586022"
58,"14.7586022"
59,"14.7586022"
60,"14.7586022"
61,"14.7586022"
62,"14.7586022"
63,"14.7586022"
64,"14.7586022"
65,"14.7586022"
66,"14.7586022"
67,"14.7586022"
68,"14.7586022"
69,"14.7586022"
70,"14.7586022"
71,"14.7586022"
72,"14.7586022"
73,"14.7586022"
74,"14.7586022"
75,"14.7586022"
76,"14.7586022"
77,"14.7586022"
78,"14.7586022"
79,"14.7586022"
80,"14.7586022"
81,"14.7586022"
82,"14.7586022"
83,"11.54474695"
84,"11.54474695"
85,"11.54474695"
86,"11.54474695"
87,"11.54474695"
88,"11.54474695"
89,"11.54474695"
90,"11.54474695"
91,"11.54474695"
92,"11.54474695"
93,"11.54474695"
94,"11.54474695"
95,"11.54474695"
96,"11.54474695"
97,"11.54474695"
98,"11.54474695"
99,"11.54474695"
100,"11.54474695"
101,"11.54474695"
102,"11.54474695"
103,"11.54474695"
104,"11.54474695"
105,"11.54474695"
106,"11.54474695"
107,"11.54474695"
108,"11.54474695"
109,"11.54474695"
110,"11.54474695"
111,"11.54474695"
112,"11.54474695"
