"day","temperature"
1,14.8
2,14.6
3,14.6
4,14.5
5,14.5
6,14.4
7,14.7
8,14.7
9,14.8
10,14.8
11,14.4
12,14.4
13,14.3
14,14.3
15,14
16,13.1
17,13.3
18,13.6
19,13.7
20,14.3
21,14.6
22,15
23,15.1
24,15
25,14.6
26,13.8
27,13.9
28,13.8
