"day","temperature"
1,"8.472441678"
2,"8.472441678"
3,"8.472441678"
4,"11.29423367"
5,"11.29423367"
6,"11.29423367"
7,"11.29423367"
8,"11.29423367"
9,"11.29423367"
10,"11.29423367"
11,"11.29423367"
12,"11.29423367"
13,"11.29423367"
14,"11.29423367"
15,"11.29423367"
16,"11.29423367"
17,"11.29423367"
18,"11.29423367"
19,"11.29423367"
20,"11.29423367"
21,"11.29423367"
22,"11.29423367"
23,"11.29423367"
24,"11.29423367"
25,"11.29423367"
26,"11.29423367"
27,"11.29423367"
28,"11.29423367"
29,"11.29423367"
30,"11.29423367"
31,"11.29423367"
32,"11.29423367"
33,"11.29423367"
34,"12.9873086"
35,"12.9873086"
36,"12.9873086"
37,"12.9873086"
38,"12.9873086"
39,"12.9873086"
40,"12.9873086"
41,"12.9873086"
42,"12.9873086"
43,"12.9873086"
44,"12.9873086"
45,"12.9873086"
46,"12.9873086"
47,"12.9873086"
48,"12.9873086"
49,"12.9873086"
50,"12.9873086"
51,"12.9873086"
52,"12.9873086"
53,"12.9873086"
54,"12.9873086"
55,"12.9873086"
56,"12.9873086"
57,"12.9873086"
58,"12.9873086"
59,"12.9873086"
60,"12.9873086"
61,"12.9873086"
62,"12.9873086"
63,"12.9873086"
64,"12.9873086"
65,"12.35240567"
66,"12.35240567"
67,"12.35240567"
68,"12.35240567"
69,"12.35240567"
70,"12.35240567"
71,"12.35240567"
72,"12.35240567"
73,"12.35240567"
74,"12.35240567"
75,"12.35240567"
76,"12.35240567"
77,"12.35240567"
78,"12.35240567"
79,"12.35240567"
80,"12.35240567"
81,"12.35240567"
82,"12.35240567"
83,"12.35240567"
84,"12.35240567"
85,"12.35240567"
86,"12.35240567"
87,"12.35240567"
88,"12.35240567"
89,"12.35240567"
90,"12.35240567"
91,"12.35240567"
92,"12.35240567"
93,"12.35240567"
94,"12.35240567"
95,"12.35240567"
96,"9.460068606"
97,"9.460068606"
98,"9.460068606"
99,"9.460068606"
100,"9.460068606"
101,"9.460068606"
102,"9.460068606"
103,"9.460068606"
104,"9.460068606"
105,"9.460068606"
106,"9.460068606"
107,"9.460068606"
108,"9.460068606"
109,"9.460068606"
110,"9.460068606"
111,"9.460068606"
112,"9.460068606"
113,"9.460068606"
