"day","temperature"
1,13.1
2,11.8
3,11.6
4,11.8
5,12.3
6,12.5
7,12.3
8,12.3
9,11.7
10,11.5
11,13.6
12,13.5
13,12.4
14,11.8
15,12.5
16,13.4
17,13.5
18,13.6
19,13.7
20,13.5
21,13.7
22,13.6
23,13.8
24,13.7
25,13.9
26,14.2
27,14.4
28,14.9
29,15.8
30,14.6
