"day","temperature"
1,15.8
2,14.5
3,13.9
4,13.5
5,12.7
6,12
7,12.3
8,13.2
9,13.6
10,13.5
11,12.9
12,12.3
13,12.2
14,12.4
15,12.4
16,12.2
17,12.5
18,12.3
19,12.6
20,12.6
21,12.8
22,12.5
23,12.3
24,12.4
25,12.6
26,12.5
27,12.1
