"day","temperature"
1,14.1
2,13.2
3,12.8
4,12.4
5,12.9
6,13.8
7,13.9
8,13.4
9,12.6
10,12.2
11,12.6
12,12.7
13,13
14,13.4
15,13.1
16,13.2
17,13.3
18,13.3
19,13.7
20,13.2
21,13
22,13.5
23,13.5
24,13.4
25,13.2
26,13.1
