"day","temperature"
1,14.1
2,13.8
3,14.1
4,14.4
5,14.8
6,15.5
7,15.6
8,15.2
9,15.8
10,16.8
11,15.9
12,15.4
13,15.3
14,15.4
15,15.7
16,15.9
17,16.8
18,17.2
19,17.7
20,18.2
21,17.6
22,17
23,17.5
24,17.6
25,16.6
26,16.5
27,16.4
28,16.1
