"day","temperature"
1,"11.72445041"
2,"11.72445041"
3,"11.72445041"
4,"11.72445041"
5,"11.72445041"
6,"11.72445041"
7,"11.72445041"
8,"11.72445041"
9,"11.72445041"
10,"11.72445041"
11,"11.72445041"
12,"11.72445041"
13,"11.72445041"
14,"11.72445041"
15,"11.72445041"
16,"11.72445041"
17,"11.72445041"
18,"11.72445041"
19,"11.72445041"
20,"11.72445041"
21,"11.72445041"
22,"11.72445041"
23,"11.72445041"
24,"11.72445041"
25,"11.72445041"
26,"11.72445041"
27,"11.72445041"
28,"11.72445041"
29,"12.45206384"
30,"12.45206384"
31,"12.45206384"
32,"12.45206384"
33,"12.45206384"
34,"12.45206384"
35,"12.45206384"
36,"12.45206384"
37,"12.45206384"
38,"12.45206384"
39,"12.45206384"
40,"12.45206384"
41,"12.45206384"
42,"12.45206384"
43,"12.45206384"
44,"12.45206384"
45,"12.45206384"
46,"12.45206384"
47,"12.45206384"
48,"12.45206384"
49,"12.45206384"
50,"12.45206384"
51,"12.45206384"
52,"12.45206384"
53,"12.45206384"
54,"12.45206384"
55,"12.45206384"
56,"12.45206384"
57,"12.45206384"
58,"12.45206384"
59,"12.45206384"
60,"12.13373337"
61,"12.13373337"
62,"12.13373337"
63,"12.13373337"
64,"12.13373337"
65,"12.13373337"
66,"12.13373337"
67,"12.13373337"
68,"12.13373337"
69,"12.13373337"
70,"12.13373337"
71,"12.13373337"
72,"12.13373337"
73,"12.13373337"
74,"12.13373337"
75,"12.13373337"
76,"12.13373337"
77,"12.13373337"
78,"12.13373337"
79,"12.13373337"
80,"12.13373337"
81,"12.13373337"
82,"12.13373337"
83,"12.13373337"
84,"12.13373337"
85,"12.13373337"
86,"12.13373337"
87,"12.13373337"
88,"12.13373337"
89,"12.13373337"
90,"12.13373337"
91,"9.814464546"
92,"9.814464546"
93,"9.814464546"
94,"9.814464546"
95,"9.814464546"
96,"9.814464546"
97,"9.814464546"
98,"9.814464546"
99,"9.814464546"
100,"9.814464546"
101,"9.814464546"
102,"9.814464546"
103,"9.814464546"
104,"9.814464546"
105,"9.814464546"
106,"9.814464546"
107,"9.814464546"
108,"9.814464546"
109,"9.814464546"
110,"9.814464546"
111,"9.814464546"
112,"9.814464546"
113,"9.814464546"
114,"9.814464546"
115,"9.814464546"
116,"9.814464546"
117,"9.814464546"
118,"9.814464546"
119,"9.814464546"
120,"9.814464546"
