"day","temperature"
1,"10.49660239"
2,"10.49660239"
3,"10.49660239"
4,"10.49660239"
5,"10.49660239"
6,"10.49660239"
7,"10.49660239"
8,"10.49660239"
9,"10.49660239"
10,"10.49660239"
11,"10.49660239"
12,"10.49660239"
13,"10.49660239"
14,"10.49660239"
15,"10.49660239"
16,"10.49660239"
17,"10.49660239"
18,"10.49660239"
19,"10.49660239"
20,"10.49660239"
21,"10.49660239"
22,"10.49660239"
23,"10.49660239"
24,"10.49660239"
25,"10.49660239"
26,"10.49660239"
27,"10.49660239"
28,"10.49660239"
29,"11.58802275"
30,"11.58802275"
31,"11.58802275"
32,"11.58802275"
33,"11.58802275"
34,"11.58802275"
35,"11.58802275"
36,"11.58802275"
37,"11.58802275"
38,"11.58802275"
39,"11.58802275"
40,"11.58802275"
41,"11.58802275"
42,"11.58802275"
43,"11.58802275"
44,"11.58802275"
45,"11.58802275"
46,"11.58802275"
47,"11.58802275"
48,"11.58802275"
49,"11.58802275"
50,"11.58802275"
51,"11.58802275"
52,"11.58802275"
53,"11.58802275"
54,"11.58802275"
55,"11.58802275"
56,"11.58802275"
57,"11.58802275"
58,"11.58802275"
59,"11.58802275"
60,"11.0877886"
61,"11.0877886"
62,"11.0877886"
63,"11.0877886"
64,"11.0877886"
65,"11.0877886"
66,"11.0877886"
67,"11.0877886"
68,"11.0877886"
69,"11.0877886"
70,"11.0877886"
71,"11.0877886"
72,"11.0877886"
73,"11.0877886"
74,"11.0877886"
75,"11.0877886"
76,"11.0877886"
77,"11.0877886"
78,"11.0877886"
79,"11.0877886"
80,"11.0877886"
81,"11.0877886"
82,"11.0877886"
83,"11.0877886"
84,"11.0877886"
85,"11.0877886"
86,"11.0877886"
87,"11.0877886"
88,"11.0877886"
89,"11.0877886"
90,"11.0877886"
91,"8.859471399"
92,"8.859471399"
93,"8.859471399"
94,"8.859471399"
95,"8.859471399"
96,"8.859471399"
97,"8.859471399"
98,"8.859471399"
99,"8.859471399"
100,"8.859471399"
101,"8.859471399"
102,"8.859471399"
103,"8.859471399"
104,"8.859471399"
105,"8.859471399"
106,"8.859471399"
107,"8.859471399"
108,"8.859471399"
109,"8.859471399"
110,"8.859471399"
111,"8.859471399"
112,"8.859471399"
113,"8.859471399"
114,"8.859471399"
115,"8.859471399"
116,"8.859471399"
117,"8.859471399"
118,"8.859471399"
119,"8.859471399"
120,"8.859471399"
