"day","temperature"
1,13.3
2,13.8
3,14.4
4,14.7
5,14.1
6,14
7,14.9
8,15.6
9,15.7
10,15.4
11,14.8
12,14.3
13,14.1
14,14.3
15,14.4
16,13.8
17,14.6
18,14
19,14.3
20,14.1
21,14.5
22,14.5
23,14.6
24,14.3
25,14.9
26,15.5
27,15.1
28,15.1
29,15.3
30,14.2
31,14.1
32,14.4
33,14.5
34,14.6
35,14.6
