"day","temperature"
1,15.7
2,16.1
3,15.7
4,13.9
5,14.3
6,13.4
7,12.4
8,12.4
9,13.4
10,14.4
11,14.3
12,13.7
13,12.9
14,12.6
15,12.8
16,13.3
17,12.5
18,13
19,12.7
20,13
21,12.9
22,13.6
23,13.1
24,12.7
25,12.8
26,13.3
27,13
