"day","temperature"
1,"10.5182406"
2,"10.5182406"
3,"10.5182406"
4,"13.41057767"
5,"13.41057767"
6,"13.41057767"
7,"13.41057767"
8,"13.41057767"
9,"13.41057767"
10,"13.41057767"
11,"13.41057767"
12,"13.41057767"
13,"13.41057767"
14,"13.41057767"
15,"13.41057767"
16,"13.41057767"
17,"13.41057767"
18,"13.41057767"
19,"13.41057767"
20,"13.41057767"
21,"13.41057767"
22,"13.41057767"
23,"13.41057767"
24,"13.41057767"
25,"13.41057767"
26,"13.41057767"
27,"13.41057767"
28,"13.41057767"
29,"13.41057767"
30,"13.41057767"
31,"13.41057767"
32,"13.41057767"
33,"13.41057767"
34,"14.46874899"
35,"14.46874899"
36,"14.46874899"
37,"14.46874899"
38,"14.46874899"
39,"14.46874899"
40,"14.46874899"
41,"14.46874899"
42,"14.46874899"
43,"14.46874899"
44,"14.46874899"
45,"14.46874899"
46,"14.46874899"
47,"14.46874899"
48,"14.46874899"
49,"14.46874899"
50,"14.46874899"
51,"14.46874899"
52,"14.46874899"
53,"14.46874899"
54,"14.46874899"
55,"14.46874899"
56,"14.46874899"
57,"14.46874899"
58,"14.46874899"
59,"14.46874899"
60,"14.46874899"
61,"14.46874899"
62,"14.46874899"
63,"14.46874899"
64,"14.46874899"
65,"14.11602567"
66,"14.11602567"
67,"14.11602567"
68,"14.11602567"
69,"14.11602567"
70,"14.11602567"
71,"14.11602567"
72,"14.11602567"
73,"14.11602567"
74,"14.11602567"
75,"14.11602567"
76,"14.11602567"
77,"14.11602567"
78,"14.11602567"
79,"14.11602567"
80,"14.11602567"
81,"14.11602567"
82,"14.11602567"
83,"14.11602567"
84,"14.11602567"
85,"14.11602567"
86,"14.11602567"
87,"14.11602567"
88,"14.11602567"
89,"14.11602567"
90,"14.11602567"
91,"14.11602567"
92,"14.11602567"
93,"14.11602567"
94,"14.11602567"
95,"14.11602567"
96,"11.01205407"
97,"11.01205407"
98,"11.01205407"
99,"11.01205407"
100,"11.01205407"
101,"11.01205407"
102,"11.01205407"
103,"11.01205407"
104,"11.01205407"
105,"11.01205407"
106,"11.01205407"
107,"11.01205407"
108,"11.01205407"
109,"11.01205407"
110,"11.01205407"
111,"11.01205407"
112,"11.01205407"
113,"11.01205407"
