"day","temperature"
1,8.6
2,11.8
3,10.4
4,9.3
5,10.7
6,11.8
7,10.3
8,9.7
9,11.1
10,10.2
11,10.5
12,14.4
13,14.1
14,11.9
15,13.6
16,14.4
17,13.3
18,10.7
19,9.7
20,10
21,11.3
22,13.3
23,13.1
24,13.1
