"day","temperature"
1,"12.09895927"
2,"12.09895927"
3,"12.09895927"
4,"12.09895927"
5,"12.09895927"
6,"12.09895927"
7,"12.09895927"
8,"12.09895927"
9,"12.09895927"
10,"12.09895927"
11,"12.09895927"
12,"12.09895927"
13,"12.09895927"
14,"12.09895927"
15,"12.09895927"
16,"12.09895927"
17,"12.09895927"
18,"12.09895927"
19,"12.09895927"
20,"12.09895927"
21,"12.09895927"
22,"12.09895927"
23,"12.09895927"
24,"12.70064917"
25,"12.70064917"
26,"12.70064917"
27,"12.70064917"
28,"12.70064917"
29,"12.70064917"
30,"12.70064917"
31,"12.70064917"
32,"12.70064917"
33,"12.70064917"
34,"12.70064917"
35,"12.70064917"
36,"12.70064917"
37,"12.70064917"
38,"12.70064917"
39,"12.70064917"
40,"12.70064917"
41,"12.70064917"
42,"12.70064917"
43,"12.70064917"
44,"12.70064917"
45,"12.70064917"
46,"12.70064917"
47,"12.70064917"
48,"12.70064917"
49,"12.70064917"
50,"12.70064917"
51,"12.70064917"
52,"12.70064917"
53,"12.70064917"
54,"12.70064917"
55,"12.51064177"
56,"12.51064177"
57,"12.51064177"
58,"12.51064177"
59,"12.51064177"
60,"12.51064177"
61,"12.51064177"
62,"12.51064177"
63,"12.51064177"
64,"12.51064177"
65,"12.51064177"
66,"12.51064177"
67,"12.51064177"
68,"12.51064177"
69,"12.51064177"
70,"12.51064177"
71,"12.51064177"
72,"12.51064177"
73,"12.51064177"
74,"12.51064177"
75,"12.51064177"
76,"12.51064177"
77,"12.51064177"
78,"12.51064177"
79,"12.51064177"
80,"12.51064177"
81,"12.51064177"
82,"12.51064177"
83,"12.51064177"
84,"12.51064177"
85,"12.51064177"
86,"11.05391947"
87,"11.05391947"
88,"11.05391947"
89,"11.05391947"
90,"11.05391947"
91,"11.05391947"
92,"11.05391947"
93,"11.05391947"
94,"11.05391947"
95,"11.05391947"
96,"11.05391947"
97,"11.05391947"
98,"11.05391947"
99,"11.05391947"
100,"11.05391947"
101,"11.05391947"
102,"11.05391947"
103,"11.05391947"
104,"11.05391947"
105,"11.05391947"
106,"11.05391947"
107,"11.05391947"
108,"11.05391947"
109,"11.05391947"
110,"11.05391947"
111,"11.05391947"
112,"11.05391947"
113,"11.05391947"
114,"11.05391947"
115,"11.05391947"
