"day","temperature"
1,"11.56060537"
2,"11.56060537"
3,"11.56060537"
4,"11.56060537"
5,"11.56060537"
6,"11.56060537"
7,"11.56060537"
8,"11.56060537"
9,"11.56060537"
10,"11.56060537"
11,"11.56060537"
12,"11.56060537"
13,"11.56060537"
14,"11.56060537"
15,"11.56060537"
16,"11.56060537"
17,"11.56060537"
18,"11.56060537"
19,"11.56060537"
20,"11.56060537"
21,"11.56060537"
22,"11.56060537"
23,"11.56060537"
24,"12.35230237"
25,"12.35230237"
26,"12.35230237"
27,"12.35230237"
28,"12.35230237"
29,"12.35230237"
30,"12.35230237"
31,"12.35230237"
32,"12.35230237"
33,"12.35230237"
34,"12.35230237"
35,"12.35230237"
36,"12.35230237"
37,"12.35230237"
38,"12.35230237"
39,"12.35230237"
40,"12.35230237"
41,"12.35230237"
42,"12.35230237"
43,"12.35230237"
44,"12.35230237"
45,"12.35230237"
46,"12.35230237"
47,"12.35230237"
48,"12.35230237"
49,"12.35230237"
50,"12.35230237"
51,"12.35230237"
52,"12.35230237"
53,"12.35230237"
54,"12.35230237"
55,"12.03562357"
56,"12.03562357"
57,"12.03562357"
58,"12.03562357"
59,"12.03562357"
60,"12.03562357"
61,"12.03562357"
62,"12.03562357"
63,"12.03562357"
64,"12.03562357"
65,"12.03562357"
66,"12.03562357"
67,"12.03562357"
68,"12.03562357"
69,"12.03562357"
70,"12.03562357"
71,"12.03562357"
72,"12.03562357"
73,"12.03562357"
74,"12.03562357"
75,"12.03562357"
76,"12.03562357"
77,"12.03562357"
78,"12.03562357"
79,"12.03562357"
80,"12.03562357"
81,"12.03562357"
82,"12.03562357"
83,"12.03562357"
84,"12.03562357"
85,"12.03562357"
86,"10.64223696"
87,"10.64223696"
88,"10.64223696"
89,"10.64223696"
90,"10.64223696"
91,"10.64223696"
92,"10.64223696"
93,"10.64223696"
94,"10.64223696"
95,"10.64223696"
96,"10.64223696"
97,"10.64223696"
98,"10.64223696"
99,"10.64223696"
100,"10.64223696"
101,"10.64223696"
102,"10.64223696"
103,"10.64223696"
104,"10.64223696"
105,"10.64223696"
106,"10.64223696"
107,"10.64223696"
108,"10.64223696"
109,"10.64223696"
110,"10.64223696"
111,"10.64223696"
112,"10.64223696"
113,"10.64223696"
114,"10.64223696"
115,"10.64223696"
