"day","temperature"
1,12.9
2,13.1
3,12.8
4,12.2
5,11.5
6,12.6
7,12.6
8,11.5
9,11.8
10,12.3
11,12.8
12,12.8
13,13.8
14,12.8
15,13.9
16,13.1
17,13.6
18,15.2
19,14.3
20,15.3
21,14.6
22,14.1
23,13.4
24,14.4
25,15.4
26,14.4
27,13.3
28,13.8
29,13.4
30,13.7
31,14
32,13.8
33,13.1
34,13.6
