"day","temperature"
1,13.6
2,13.9
3,14.3
4,14.5
5,14.3
6,13.9
7,14.1
8,15
9,15.6
10,14.8
11,15.1
12,16.1
13,16.4
14,16.6
15,16.1
16,16.5
17,16.7
18,17.3
19,16.9
20,17.8
21,18
22,17.5
23,16.3
24,15.9
25,15.5
26,14.9
27,15
28,15.5
29,15.7
30,15.5
31,15.4
32,15
33,15
34,15.6
35,15.1
36,14.9
37,15.1
