"day","temperature"
1,7.9
2,8.6
3,9.3
4,9.9
5,8.7
6,8.9
7,10.2
8,11.2
9,12.3
10,13.4
11,14.3
12,15
13,15.7
14,15.1
15,14.8
16,13.6
17,12.3
18,13.3
19,13.6
20,13.6
21,13.2
22,12.3
23,11.7
24,11.3
