"day","temperature"
1,12.8
2,12
3,11.5
4,11.4
5,12.5
6,13.3
7,13.8
8,13.2
9,12.2
10,12.5
11,13.5
12,13.6
13,13.2
14,13.2
15,13.3
16,13.4
17,13.9
18,13.9
19,14.2
20,14.4
21,14
22,14
23,13.8
24,13.5
25,13.7
26,13.3
27,12.8
28,12.6
