"day","temperature"
1,13.9
2,14.1
3,14
4,13.6
5,13.7
6,13.8
7,13.5
8,13.4
9,13.7
10,13.5
11,13.6
12,13.6
13,12.9
14,13.1
15,12.8
16,13.6
17,12.9
18,12
19,12.8
20,13.1
21,12.9
22,13.5
23,13.1
24,13.1
25,12.6
26,12.3
27,11.9
28,11.8
29,11.9
30,11.9
31,12.1
32,12
33,12
34,12
35,11.7
36,10.9
37,10.5
38,10.5
