"day","temperature"
1,"9.530613675"
2,"9.530613675"
3,"9.530613675"
4,"12.35240567"
5,"12.35240567"
6,"12.35240567"
7,"12.35240567"
8,"12.35240567"
9,"12.35240567"
10,"12.35240567"
11,"12.35240567"
12,"12.35240567"
13,"12.35240567"
14,"12.35240567"
15,"12.35240567"
16,"12.35240567"
17,"12.35240567"
18,"12.35240567"
19,"12.35240567"
20,"12.35240567"
21,"12.35240567"
22,"12.35240567"
23,"12.35240567"
24,"12.35240567"
25,"12.35240567"
26,"12.35240567"
27,"12.35240567"
28,"12.35240567"
29,"12.35240567"
30,"12.35240567"
31,"12.35240567"
32,"12.35240567"
33,"12.35240567"
34,"13.2694882"
35,"13.2694882"
36,"13.2694882"
37,"13.2694882"
38,"13.2694882"
39,"13.2694882"
40,"13.2694882"
41,"13.2694882"
42,"13.2694882"
43,"13.2694882"
44,"13.2694882"
45,"13.2694882"
46,"13.2694882"
47,"13.2694882"
48,"13.2694882"
49,"13.2694882"
50,"13.2694882"
51,"13.2694882"
52,"13.2694882"
53,"13.2694882"
54,"13.2694882"
55,"13.2694882"
56,"13.2694882"
57,"13.2694882"
58,"13.2694882"
59,"13.2694882"
60,"13.2694882"
61,"13.2694882"
62,"13.2694882"
63,"13.2694882"
64,"13.2694882"
65,"12.9167642"
66,"12.9167642"
67,"12.9167642"
68,"12.9167642"
69,"12.9167642"
70,"12.9167642"
71,"12.9167642"
72,"12.9167642"
73,"12.9167642"
74,"12.9167642"
75,"12.9167642"
76,"12.9167642"
77,"12.9167642"
78,"12.9167642"
79,"12.9167642"
80,"12.9167642"
81,"12.9167642"
82,"12.9167642"
83,"12.9167642"
84,"12.9167642"
85,"12.9167642"
86,"12.9167642"
87,"12.9167642"
88,"12.9167642"
89,"12.9167642"
90,"12.9167642"
91,"12.9167642"
92,"12.9167642"
93,"12.9167642"
94,"12.9167642"
95,"12.9167642"
96,"10.02442714"
97,"10.02442714"
98,"10.02442714"
99,"10.02442714"
100,"10.02442714"
101,"10.02442714"
102,"10.02442714"
103,"10.02442714"
104,"10.02442714"
105,"10.02442714"
106,"10.02442714"
107,"10.02442714"
108,"10.02442714"
109,"10.02442714"
110,"10.02442714"
111,"10.02442714"
112,"10.02442714"
113,"10.02442714"
