"day","temperature"
1,"8.466341441"
2,"8.466341441"
3,"8.466341441"
4,"8.466341441"
5,"8.466341441"
6,"11.51077102"
7,"11.51077102"
8,"11.51077102"
9,"11.51077102"
10,"11.51077102"
11,"11.51077102"
12,"11.51077102"
13,"11.51077102"
14,"11.51077102"
15,"11.51077102"
16,"11.51077102"
17,"11.51077102"
18,"11.51077102"
19,"11.51077102"
20,"11.51077102"
21,"11.51077102"
22,"11.51077102"
23,"11.51077102"
24,"11.51077102"
25,"11.51077102"
26,"11.51077102"
27,"11.51077102"
28,"11.51077102"
29,"11.51077102"
30,"11.51077102"
31,"11.51077102"
32,"11.51077102"
33,"11.51077102"
34,"11.51077102"
35,"11.51077102"
36,"13.2928757"
37,"13.2928757"
38,"13.2928757"
39,"13.2928757"
40,"13.2928757"
41,"13.2928757"
42,"13.2928757"
43,"13.2928757"
44,"13.2928757"
45,"13.2928757"
46,"13.2928757"
47,"13.2928757"
48,"13.2928757"
49,"13.2928757"
50,"13.2928757"
51,"13.2928757"
52,"13.2928757"
53,"13.2928757"
54,"13.2928757"
55,"13.2928757"
56,"13.2928757"
57,"13.2928757"
58,"13.2928757"
59,"13.2928757"
60,"13.2928757"
61,"13.2928757"
62,"13.2928757"
63,"13.2928757"
64,"13.2928757"
65,"13.2928757"
66,"13.2928757"
67,"12.62458662"
68,"12.62458662"
69,"12.62458662"
70,"12.62458662"
71,"12.62458662"
72,"12.62458662"
73,"12.62458662"
74,"12.62458662"
75,"12.62458662"
76,"12.62458662"
77,"12.62458662"
78,"12.62458662"
79,"12.62458662"
80,"12.62458662"
81,"12.62458662"
82,"12.62458662"
83,"12.62458662"
84,"12.62458662"
85,"12.62458662"
86,"12.62458662"
87,"12.62458662"
88,"12.62458662"
89,"12.62458662"
90,"12.62458662"
91,"12.62458662"
92,"12.62458662"
93,"12.62458662"
94,"12.62458662"
95,"12.62458662"
96,"12.62458662"
97,"12.62458662"
98,"9.505903091"
99,"9.505903091"
100,"9.505903091"
101,"9.505903091"
102,"9.505903091"
103,"9.505903091"
104,"9.505903091"
105,"9.505903091"
106,"9.505903091"
107,"9.505903091"
108,"9.505903091"
109,"9.505903091"
110,"9.505903091"
111,"9.505903091"
112,"9.505903091"
113,"9.505903091"
