"day","temperature"
1,"10.95406171"
2,"10.95406171"
3,"10.95406171"
4,"10.95406171"
5,"10.95406171"
6,"10.95406171"
7,"10.95406171"
8,"10.95406171"
9,"10.95406171"
10,"10.95406171"
11,"10.95406171"
12,"10.95406171"
13,"10.95406171"
14,"10.95406171"
15,"10.95406171"
16,"10.95406171"
17,"10.95406171"
18,"10.95406171"
19,"10.95406171"
20,"10.95406171"
21,"10.95406171"
22,"10.95406171"
23,"10.95406171"
24,"10.95406171"
25,"10.95406171"
26,"10.95406171"
27,"12.04182987"
28,"12.04182987"
29,"12.04182987"
30,"12.04182987"
31,"12.04182987"
32,"12.04182987"
33,"12.04182987"
34,"12.04182987"
35,"12.04182987"
36,"12.04182987"
37,"12.04182987"
38,"12.04182987"
39,"12.04182987"
40,"12.04182987"
41,"12.04182987"
42,"12.04182987"
43,"12.04182987"
44,"12.04182987"
45,"12.04182987"
46,"12.04182987"
47,"12.04182987"
48,"12.04182987"
49,"12.04182987"
50,"12.04182987"
51,"12.04182987"
52,"12.04182987"
53,"12.04182987"
54,"12.04182987"
55,"12.04182987"
56,"12.04182987"
57,"12.04182987"
58,"11.5659319"
59,"11.5659319"
60,"11.5659319"
61,"11.5659319"
62,"11.5659319"
63,"11.5659319"
64,"11.5659319"
65,"11.5659319"
66,"11.5659319"
67,"11.5659319"
68,"11.5659319"
69,"11.5659319"
70,"11.5659319"
71,"11.5659319"
72,"11.5659319"
73,"11.5659319"
74,"11.5659319"
75,"11.5659319"
76,"11.5659319"
77,"11.5659319"
78,"11.5659319"
79,"11.5659319"
80,"11.5659319"
81,"11.5659319"
82,"11.5659319"
83,"11.5659319"
84,"11.5659319"
85,"11.5659319"
86,"11.5659319"
87,"11.5659319"
88,"11.5659319"
89,"8.098669394"
90,"8.098669394"
91,"8.098669394"
92,"8.098669394"
93,"8.098669394"
94,"8.098669394"
95,"8.098669394"
96,"8.098669394"
97,"8.098669394"
98,"8.098669394"
99,"8.098669394"
100,"8.098669394"
101,"8.098669394"
102,"8.098669394"
103,"8.098669394"
104,"8.098669394"
105,"8.098669394"
106,"8.098669394"
107,"8.098669394"
108,"8.098669394"
109,"8.098669394"
110,"8.098669394"
111,"8.098669394"
112,"8.098669394"
113,"8.098669394"
114,"8.098669394"
115,"8.098669394"
116,"8.098669394"
117,"8.098669394"
118,"8.098669394"
