"day","temperature"
1,11.5
2,11.3
3,11.2
4,11.5
5,11.6
6,11.6
7,11.7
8,11.6
9,11.1
10,11.5
11,11.2
12,11.4
13,10.6
14,10.7
15,11.3
16,11.3
17,11.5
18,12
19,11.9
20,13.2
21,11.9
22,11.7
23,11
24,11
