"day","temperature"
1,13.4
2,14
3,13.2
4,12.1
5,12.7
6,13
7,13.7
8,13.3
9,13.4
10,13.1
11,12.2
12,12.9
13,14.3
14,13.5
15,12.6
16,12.2
17,13.5
18,14.4
19,14.2
20,14.9
21,14.2
22,14.9
23,14.3
24,14.7
25,14.6
26,14.8
27,15.1
28,15.4
