"day","temperature"
1,"11.88342548"
2,"11.88342548"
3,"11.88342548"
4,"11.88342548"
5,"11.88342548"
6,"11.88342548"
7,"11.88342548"
8,"11.88342548"
9,"11.88342548"
10,"11.88342548"
11,"11.88342548"
12,"11.88342548"
13,"11.88342548"
14,"11.88342548"
15,"11.88342548"
16,"11.88342548"
17,"11.88342548"
18,"11.88342548"
19,"11.88342548"
20,"11.88342548"
21,"11.88342548"
22,"11.88342548"
23,"12.15642799"
24,"12.15642799"
25,"12.15642799"
26,"12.15642799"
27,"12.15642799"
28,"12.15642799"
29,"12.15642799"
30,"12.15642799"
31,"12.15642799"
32,"12.15642799"
33,"12.15642799"
34,"12.15642799"
35,"12.15642799"
36,"12.15642799"
37,"12.15642799"
38,"12.15642799"
39,"12.15642799"
40,"12.15642799"
41,"12.15642799"
42,"12.15642799"
43,"12.15642799"
44,"12.15642799"
45,"12.15642799"
46,"12.15642799"
47,"12.15642799"
48,"12.15642799"
49,"12.15642799"
50,"12.15642799"
51,"12.15642799"
52,"12.15642799"
53,"12.15642799"
54,"12.05892714"
55,"12.05892714"
56,"12.05892714"
57,"12.05892714"
58,"12.05892714"
59,"12.05892714"
60,"12.05892714"
61,"12.05892714"
62,"12.05892714"
63,"12.05892714"
64,"12.05892714"
65,"12.05892714"
66,"12.05892714"
67,"12.05892714"
68,"12.05892714"
69,"12.05892714"
70,"12.05892714"
71,"12.05892714"
72,"12.05892714"
73,"12.05892714"
74,"12.05892714"
75,"12.05892714"
76,"12.05892714"
77,"12.05892714"
78,"12.05892714"
79,"12.05892714"
80,"12.05892714"
81,"12.05892714"
82,"12.05892714"
83,"12.05892714"
84,"12.05892714"
85,"11.16191917"
86,"11.16191917"
87,"11.16191917"
88,"11.16191917"
89,"11.16191917"
90,"11.16191917"
91,"11.16191917"
92,"11.16191917"
93,"11.16191917"
94,"11.16191917"
95,"11.16191917"
96,"11.16191917"
97,"11.16191917"
98,"11.16191917"
99,"11.16191917"
100,"11.16191917"
101,"11.16191917"
102,"11.16191917"
103,"11.16191917"
104,"11.16191917"
105,"11.16191917"
106,"11.16191917"
107,"11.16191917"
108,"11.16191917"
109,"11.16191917"
110,"11.16191917"
