"day","temperature"
1,10.5
2,10.7
3,11.7
4,11.4
5,9.8
6,10.5
7,9.4
8,12.3
9,12.7
10,10.4
11,10.9
12,12
13,12.3
14,12.1
15,11.4
16,12.2
17,11.9
18,12
19,12.6
20,13.3
21,14.4
22,13.4
23,12.5
24,13.1
25,13.4
26,13.4
27,13.8
28,14.2
29,13.8
30,13.7
31,13.2
32,12.7
33,12.5
34,14.1
35,12.1
36,11.8
37,12.5
38,11.2
39,11.4
40,11.5
