"sim.start","sim.end","sim_name","SimDay"
147,260,"Upper Beaver Creek_Coho_Age_1",46
147,260,"Upper Beaver Creek_Coho_Age_1",47
147,260,"Upper Beaver Creek_Coho_Age_1",48
147,260,"Upper Beaver Creek_Coho_Age_1",49
147,260,"Upper Beaver Creek_Coho_Age_1",50
147,260,"Upper Beaver Creek_Coho_Age_1",51
147,260,"Upper Beaver Creek_Coho_Age_1",52
147,260,"Upper Beaver Creek_Coho_Age_1",53
147,260,"Upper Beaver Creek_Coho_Age_1",54
147,260,"Upper Beaver Creek_Coho_Age_1",55
147,260,"Upper Beaver Creek_Coho_Age_1",56
147,260,"Upper Beaver Creek_Coho_Age_1",57
147,260,"Upper Beaver Creek_Coho_Age_1",58
147,260,"Upper Beaver Creek_Coho_Age_1",59
147,260,"Upper Beaver Creek_Coho_Age_1",60
147,260,"Upper Beaver Creek_Coho_Age_1",61
147,260,"Upper Beaver Creek_Coho_Age_1",62
147,260,"Upper Beaver Creek_Coho_Age_1",63
147,260,"Upper Beaver Creek_Coho_Age_1",64
147,260,"Upper Beaver Creek_Coho_Age_1",65
147,260,"Upper Beaver Creek_Coho_Age_1",66
147,260,"Upper Beaver Creek_Coho_Age_1",67
147,260,"Upper Beaver Creek_Coho_Age_1",68
147,260,"Upper Beaver Creek_Coho_Age_1",69
147,260,"Upper Beaver Creek_Coho_Age_1",70
147,260,"Upper Beaver Creek_Coho_Age_1",71
147,260,"Upper Beaver Creek_Coho_Age_1",72
147,260,"Upper Beaver Creek_Coho_Age_1",73
147,260,"Upper Beaver Creek_Coho_Age_1",74
147,260,"Upper Beaver Creek_Coho_Age_1",75
147,260,"Upper Beaver Creek_Coho_Age_1",76
147,260,"Upper Beaver Creek_Coho_Age_1",77
147,260,"Upper Beaver Creek_Coho_Age_1",78
147,260,"Upper Beaver Creek_Coho_Age_1",79
147,260,"Upper Beaver Creek_Coho_Age_1",80
147,260,"Upper Beaver Creek_Coho_Age_1",81
147,260,"Upper Beaver Creek_Coho_Age_1",82
147,260,"Upper Beaver Creek_Coho_Age_1",83
147,260,"Upper Beaver Creek_Coho_Age_1",84
147,260,"Upper Beaver Creek_Coho_Age_1",85
147,260,"Upper Beaver Creek_Coho_Age_1",86
147,260,"Upper Beaver Creek_Coho_Age_1",87
147,260,"Upper Beaver Creek_Coho_Age_1",88
147,260,"Upper Beaver Creek_Coho_Age_1",89
147,260,"Upper Beaver Creek_Coho_Age_1",90
147,260,"Upper Beaver Creek_Coho_Age_1",91
147,260,"Upper Beaver Creek_Coho_Age_1",92
147,260,"Upper Beaver Creek_Coho_Age_1",93
147,260,"Upper Beaver Creek_Coho_Age_1",94
147,260,"Upper Beaver Creek_Coho_Age_1",95
147,260,"Upper Beaver Creek_Coho_Age_1",96
147,260,"Upper Beaver Creek_Coho_Age_1",97
147,260,"Upper Beaver Creek_Coho_Age_1",98
147,260,"Upper Beaver Creek_Coho_Age_1",99
147,260,"Upper Beaver Creek_Coho_Age_1",100
147,260,"Upper Beaver Creek_Coho_Age_1",101
147,260,"Upper Beaver Creek_Coho_Age_1",102
147,260,"Upper Beaver Creek_Coho_Age_1",103
147,260,"Upper Beaver Creek_Coho_Age_1",104
147,260,"Upper Beaver Creek_Coho_Age_1",105
147,260,"Upper Beaver Creek_Coho_Age_1",106
147,260,"Upper Beaver Creek_Coho_Age_1",107
147,260,"Upper Beaver Creek_Coho_Age_1",108
147,260,"Upper Beaver Creek_Coho_Age_1",109
147,260,"Upper Beaver Creek_Coho_Age_1",110
147,260,"Upper Beaver Creek_Coho_Age_1",111
147,260,"Upper Beaver Creek_Coho_Age_1",112
147,260,"Upper Beaver Creek_Coho_Age_1",113
145,258,"Lower Beaver Creek_Coho_Age_2",1
145,258,"Lower Beaver Creek_Coho_Age_2",2
145,258,"Lower Beaver Creek_Coho_Age_2",3
145,258,"Lower Beaver Creek_Coho_Age_2",4
145,258,"Lower Beaver Creek_Coho_Age_2",5
145,258,"Lower Beaver Creek_Coho_Age_2",6
145,258,"Lower Beaver Creek_Coho_Age_2",7
145,258,"Lower Beaver Creek_Coho_Age_2",8
145,258,"Lower Beaver Creek_Coho_Age_2",9
145,258,"Lower Beaver Creek_Coho_Age_2",10
145,258,"Lower Beaver Creek_Coho_Age_2",11
145,258,"Lower Beaver Creek_Coho_Age_2",12
145,258,"Lower Beaver Creek_Coho_Age_2",13
145,258,"Lower Beaver Creek_Coho_Age_2",14
145,258,"Lower Beaver Creek_Coho_Age_2",15
145,258,"Lower Beaver Creek_Coho_Age_2",16
145,258,"Lower Beaver Creek_Coho_Age_2",17
145,258,"Lower Beaver Creek_Coho_Age_2",18
145,258,"Lower Beaver Creek_Coho_Age_2",19
145,258,"Lower Beaver Creek_Coho_Age_2",20
145,258,"Lower Beaver Creek_Coho_Age_2",21
145,258,"Lower Beaver Creek_Coho_Age_2",22
145,258,"Lower Beaver Creek_Coho_Age_2",23
145,258,"Lower Beaver Creek_Coho_Age_2",24
145,258,"Lower Beaver Creek_Coho_Age_2",25
145,258,"Lower Beaver Creek_Coho_Age_2",26
145,258,"Lower Beaver Creek_Coho_Age_2",27
145,258,"Lower Beaver Creek_Coho_Age_2",28
145,258,"Lower Beaver Creek_Coho_Age_2",29
145,258,"Lower Beaver Creek_Coho_Age_2",30
145,258,"Lower Beaver Creek_Coho_Age_2",31
145,258,"Lower Beaver Creek_Coho_Age_2",32
145,258,"Lower Beaver Creek_Coho_Age_2",33
145,258,"Lower Beaver Creek_Coho_Age_2",34
145,258,"Lower Beaver Creek_Coho_Age_2",35
145,258,"Lower Beaver Creek_Coho_Age_2",36
145,258,"Lower Beaver Creek_Coho_Age_2",37
145,258,"Lower Beaver Creek_Coho_Age_2",38
145,258,"Lower Beaver Creek_Coho_Age_2",39
145,258,"Lower Beaver Creek_Coho_Age_2",40
145,258,"Lower Beaver Creek_Coho_Age_2",41
145,258,"Lower Beaver Creek_Coho_Age_2",42
145,258,"Lower Beaver Creek_Coho_Age_2",43
145,258,"Lower Beaver Creek_Coho_Age_2",44
145,258,"Lower Beaver Creek_Coho_Age_2",45
145,258,"Lower Beaver Creek_Coho_Age_2",46
145,258,"Lower Beaver Creek_Coho_Age_2",47
145,258,"Lower Beaver Creek_Coho_Age_2",48
145,258,"Lower Beaver Creek_Coho_Age_2",49
145,258,"Lower Beaver Creek_Coho_Age_2",50
145,258,"Lower Beaver Creek_Coho_Age_2",51
145,258,"Lower Beaver Creek_Coho_Age_2",52
145,258,"Lower Beaver Creek_Coho_Age_2",53
145,258,"Lower Beaver Creek_Coho_Age_2",54
145,258,"Lower Beaver Creek_Coho_Age_2",55
145,258,"Lower Beaver Creek_Coho_Age_2",56
145,258,"Lower Beaver Creek_Coho_Age_2",57
145,258,"Lower Beaver Creek_Coho_Age_2",58
145,258,"Lower Beaver Creek_Coho_Age_2",59
145,258,"Lower Beaver Creek_Coho_Age_2",60
145,258,"Lower Beaver Creek_Coho_Age_2",61
145,258,"Lower Beaver Creek_Coho_Age_2",62
145,258,"Lower Beaver Creek_Coho_Age_2",63
145,258,"Lower Beaver Creek_Coho_Age_2",64
145,258,"Lower Beaver Creek_Coho_Age_2",65
145,258,"Lower Beaver Creek_Coho_Age_2",66
145,258,"Lower Beaver Creek_Coho_Age_2",67
145,258,"Lower Beaver Creek_Coho_Age_2",68
145,258,"Lower Beaver Creek_Coho_Age_2",69
145,258,"Lower Beaver Creek_Coho_Age_2",70
145,258,"Lower Beaver Creek_Coho_Age_2",71
145,258,"Lower Beaver Creek_Coho_Age_2",72
145,258,"Lower Beaver Creek_Coho_Age_2",73
145,258,"Lower Beaver Creek_Coho_Age_2",74
145,258,"Lower Beaver Creek_Coho_Age_2",75
145,258,"Lower Beaver Creek_Coho_Age_2",76
145,258,"Lower Beaver Creek_Coho_Age_2",77
145,258,"Lower Beaver Creek_Coho_Age_2",78
145,258,"Lower Beaver Creek_Coho_Age_2",79
145,258,"Lower Beaver Creek_Coho_Age_2",80
145,258,"Lower Beaver Creek_Coho_Age_2",81
145,258,"Lower Beaver Creek_Coho_Age_2",82
145,258,"Lower Beaver Creek_Coho_Age_2",83
145,258,"Lower Beaver Creek_Coho_Age_2",84
145,258,"Lower Beaver Creek_Coho_Age_2",85
145,258,"Lower Beaver Creek_Coho_Age_2",86
145,258,"Lower Beaver Creek_Coho_Age_2",87
145,258,"Lower Beaver Creek_Coho_Age_2",88
145,258,"Lower Beaver Creek_Coho_Age_2",89
145,258,"Lower Beaver Creek_Coho_Age_2",90
145,258,"Lower Beaver Creek_Coho_Age_2",91
145,258,"Lower Beaver Creek_Coho_Age_2",92
145,258,"Lower Beaver Creek_Coho_Age_2",93
145,258,"Lower Beaver Creek_Coho_Age_2",94
145,258,"Lower Beaver Creek_Coho_Age_2",95
145,258,"Lower Beaver Creek_Coho_Age_2",96
145,258,"Lower Beaver Creek_Coho_Age_2",97
145,258,"Lower Beaver Creek_Coho_Age_2",98
145,258,"Lower Beaver Creek_Coho_Age_2",99
145,258,"Lower Beaver Creek_Coho_Age_2",100
145,258,"Lower Beaver Creek_Coho_Age_2",101
145,258,"Lower Beaver Creek_Coho_Age_2",102
145,258,"Lower Beaver Creek_Coho_Age_2",103
145,258,"Lower Beaver Creek_Coho_Age_2",104
145,258,"Lower Beaver Creek_Coho_Age_2",105
145,258,"Lower Beaver Creek_Coho_Age_2",106
145,258,"Lower Beaver Creek_Coho_Age_2",107
145,258,"Lower Beaver Creek_Coho_Age_2",108
145,258,"Lower Beaver Creek_Coho_Age_2",109
145,258,"Lower Beaver Creek_Coho_Age_2",110
145,258,"Lower Beaver Creek_Coho_Age_2",111
145,258,"Lower Beaver Creek_Coho_Age_2",112
145,258,"Lower Beaver Creek_Coho_Age_2",113
146,259,"Middle Beaver Creek_Coho_Age_2",1
146,259,"Middle Beaver Creek_Coho_Age_2",2
146,259,"Middle Beaver Creek_Coho_Age_2",3
146,259,"Middle Beaver Creek_Coho_Age_2",4
146,259,"Middle Beaver Creek_Coho_Age_2",5
146,259,"Middle Beaver Creek_Coho_Age_2",6
146,259,"Middle Beaver Creek_Coho_Age_2",7
146,259,"Middle Beaver Creek_Coho_Age_2",8
146,259,"Middle Beaver Creek_Coho_Age_2",9
146,259,"Middle Beaver Creek_Coho_Age_2",10
146,259,"Middle Beaver Creek_Coho_Age_2",11
146,259,"Middle Beaver Creek_Coho_Age_2",12
146,259,"Middle Beaver Creek_Coho_Age_2",13
146,259,"Middle Beaver Creek_Coho_Age_2",14
146,259,"Middle Beaver Creek_Coho_Age_2",15
146,259,"Middle Beaver Creek_Coho_Age_2",16
146,259,"Middle Beaver Creek_Coho_Age_2",17
146,259,"Middle Beaver Creek_Coho_Age_2",18
146,259,"Middle Beaver Creek_Coho_Age_2",19
146,259,"Middle Beaver Creek_Coho_Age_2",20
146,259,"Middle Beaver Creek_Coho_Age_2",21
146,259,"Middle Beaver Creek_Coho_Age_2",22
146,259,"Middle Beaver Creek_Coho_Age_2",23
146,259,"Middle Beaver Creek_Coho_Age_2",24
146,259,"Middle Beaver Creek_Coho_Age_2",25
146,259,"Middle Beaver Creek_Coho_Age_2",26
146,259,"Middle Beaver Creek_Coho_Age_2",27
146,259,"Middle Beaver Creek_Coho_Age_2",28
146,259,"Middle Beaver Creek_Coho_Age_2",29
146,259,"Middle Beaver Creek_Coho_Age_2",30
146,259,"Middle Beaver Creek_Coho_Age_2",31
146,259,"Middle Beaver Creek_Coho_Age_2",32
146,259,"Middle Beaver Creek_Coho_Age_2",33
146,259,"Middle Beaver Creek_Coho_Age_2",34
146,259,"Middle Beaver Creek_Coho_Age_2",35
146,259,"Middle Beaver Creek_Coho_Age_2",36
146,259,"Middle Beaver Creek_Coho_Age_2",37
146,259,"Middle Beaver Creek_Coho_Age_2",38
146,259,"Middle Beaver Creek_Coho_Age_2",39
146,259,"Middle Beaver Creek_Coho_Age_2",40
146,259,"Middle Beaver Creek_Coho_Age_2",41
146,259,"Middle Beaver Creek_Coho_Age_2",42
146,259,"Middle Beaver Creek_Coho_Age_2",43
146,259,"Middle Beaver Creek_Coho_Age_2",44
146,259,"Middle Beaver Creek_Coho_Age_2",45
146,259,"Middle Beaver Creek_Coho_Age_2",46
146,259,"Middle Beaver Creek_Coho_Age_2",47
146,259,"Middle Beaver Creek_Coho_Age_2",48
146,259,"Middle Beaver Creek_Coho_Age_2",49
146,259,"Middle Beaver Creek_Coho_Age_2",50
146,259,"Middle Beaver Creek_Coho_Age_2",51
146,259,"Middle Beaver Creek_Coho_Age_2",52
146,259,"Middle Beaver Creek_Coho_Age_2",53
146,259,"Middle Beaver Creek_Coho_Age_2",54
146,259,"Middle Beaver Creek_Coho_Age_2",55
146,259,"Middle Beaver Creek_Coho_Age_2",56
146,259,"Middle Beaver Creek_Coho_Age_2",57
146,259,"Middle Beaver Creek_Coho_Age_2",58
146,259,"Middle Beaver Creek_Coho_Age_2",59
146,259,"Middle Beaver Creek_Coho_Age_2",60
146,259,"Middle Beaver Creek_Coho_Age_2",61
146,259,"Middle Beaver Creek_Coho_Age_2",62
146,259,"Middle Beaver Creek_Coho_Age_2",63
146,259,"Middle Beaver Creek_Coho_Age_2",64
146,259,"Middle Beaver Creek_Coho_Age_2",65
146,259,"Middle Beaver Creek_Coho_Age_2",66
146,259,"Middle Beaver Creek_Coho_Age_2",67
146,259,"Middle Beaver Creek_Coho_Age_2",68
146,259,"Middle Beaver Creek_Coho_Age_2",69
146,259,"Middle Beaver Creek_Coho_Age_2",70
146,259,"Middle Beaver Creek_Coho_Age_2",71
146,259,"Middle Beaver Creek_Coho_Age_2",72
146,259,"Middle Beaver Creek_Coho_Age_2",73
146,259,"Middle Beaver Creek_Coho_Age_2",74
146,259,"Middle Beaver Creek_Coho_Age_2",75
146,259,"Middle Beaver Creek_Coho_Age_2",76
146,259,"Middle Beaver Creek_Coho_Age_2",77
146,259,"Middle Beaver Creek_Coho_Age_2",78
146,259,"Middle Beaver Creek_Coho_Age_2",79
146,259,"Middle Beaver Creek_Coho_Age_2",80
146,259,"Middle Beaver Creek_Coho_Age_2",81
146,259,"Middle Beaver Creek_Coho_Age_2",82
146,259,"Middle Beaver Creek_Coho_Age_2",83
146,259,"Middle Beaver Creek_Coho_Age_2",84
146,259,"Middle Beaver Creek_Coho_Age_2",85
146,259,"Middle Beaver Creek_Coho_Age_2",86
146,259,"Middle Beaver Creek_Coho_Age_2",87
146,259,"Middle Beaver Creek_Coho_Age_2",88
146,259,"Middle Beaver Creek_Coho_Age_2",89
146,259,"Middle Beaver Creek_Coho_Age_2",90
146,259,"Middle Beaver Creek_Coho_Age_2",91
146,259,"Middle Beaver Creek_Coho_Age_2",92
146,259,"Middle Beaver Creek_Coho_Age_2",93
146,259,"Middle Beaver Creek_Coho_Age_2",94
146,259,"Middle Beaver Creek_Coho_Age_2",95
146,259,"Middle Beaver Creek_Coho_Age_2",96
146,259,"Middle Beaver Creek_Coho_Age_2",97
146,259,"Middle Beaver Creek_Coho_Age_2",98
146,259,"Middle Beaver Creek_Coho_Age_2",99
146,259,"Middle Beaver Creek_Coho_Age_2",100
146,259,"Middle Beaver Creek_Coho_Age_2",101
146,259,"Middle Beaver Creek_Coho_Age_2",102
146,259,"Middle Beaver Creek_Coho_Age_2",103
146,259,"Middle Beaver Creek_Coho_Age_2",104
146,259,"Middle Beaver Creek_Coho_Age_2",105
146,259,"Middle Beaver Creek_Coho_Age_2",106
146,259,"Middle Beaver Creek_Coho_Age_2",107
146,259,"Middle Beaver Creek_Coho_Age_2",108
146,259,"Middle Beaver Creek_Coho_Age_2",109
146,259,"Middle Beaver Creek_Coho_Age_2",110
146,259,"Middle Beaver Creek_Coho_Age_2",111
146,259,"Middle Beaver Creek_Coho_Age_2",112
146,259,"Middle Beaver Creek_Coho_Age_2",113
147,260,"Upper Beaver Creek_Coho_Age_2",1
147,260,"Upper Beaver Creek_Coho_Age_2",2
147,260,"Upper Beaver Creek_Coho_Age_2",3
147,260,"Upper Beaver Creek_Coho_Age_2",4
147,260,"Upper Beaver Creek_Coho_Age_2",5
147,260,"Upper Beaver Creek_Coho_Age_2",6
147,260,"Upper Beaver Creek_Coho_Age_2",7
147,260,"Upper Beaver Creek_Coho_Age_2",8
147,260,"Upper Beaver Creek_Coho_Age_2",9
147,260,"Upper Beaver Creek_Coho_Age_2",10
147,260,"Upper Beaver Creek_Coho_Age_2",11
147,260,"Upper Beaver Creek_Coho_Age_2",12
147,260,"Upper Beaver Creek_Coho_Age_2",13
147,260,"Upper Beaver Creek_Coho_Age_2",14
147,260,"Upper Beaver Creek_Coho_Age_2",15
147,260,"Upper Beaver Creek_Coho_Age_2",16
147,260,"Upper Beaver Creek_Coho_Age_2",17
147,260,"Upper Beaver Creek_Coho_Age_2",18
147,260,"Upper Beaver Creek_Coho_Age_2",19
147,260,"Upper Beaver Creek_Coho_Age_2",20
147,260,"Upper Beaver Creek_Coho_Age_2",21
147,260,"Upper Beaver Creek_Coho_Age_2",22
147,260,"Upper Beaver Creek_Coho_Age_2",23
147,260,"Upper Beaver Creek_Coho_Age_2",24
147,260,"Upper Beaver Creek_Coho_Age_2",25
147,260,"Upper Beaver Creek_Coho_Age_2",26
147,260,"Upper Beaver Creek_Coho_Age_2",27
147,260,"Upper Beaver Creek_Coho_Age_2",28
147,260,"Upper Beaver Creek_Coho_Age_2",29
147,260,"Upper Beaver Creek_Coho_Age_2",30
147,260,"Upper Beaver Creek_Coho_Age_2",31
147,260,"Upper Beaver Creek_Coho_Age_2",32
147,260,"Upper Beaver Creek_Coho_Age_2",33
147,260,"Upper Beaver Creek_Coho_Age_2",34
147,260,"Upper Beaver Creek_Coho_Age_2",35
147,260,"Upper Beaver Creek_Coho_Age_2",36
147,260,"Upper Beaver Creek_Coho_Age_2",37
147,260,"Upper Beaver Creek_Coho_Age_2",38
147,260,"Upper Beaver Creek_Coho_Age_2",39
147,260,"Upper Beaver Creek_Coho_Age_2",40
147,260,"Upper Beaver Creek_Coho_Age_2",41
147,260,"Upper Beaver Creek_Coho_Age_2",42
147,260,"Upper Beaver Creek_Coho_Age_2",43
147,260,"Upper Beaver Creek_Coho_Age_2",44
147,260,"Upper Beaver Creek_Coho_Age_2",45
147,260,"Upper Beaver Creek_Coho_Age_2",46
147,260,"Upper Beaver Creek_Coho_Age_2",47
147,260,"Upper Beaver Creek_Coho_Age_2",48
147,260,"Upper Beaver Creek_Coho_Age_2",49
147,260,"Upper Beaver Creek_Coho_Age_2",50
147,260,"Upper Beaver Creek_Coho_Age_2",51
147,260,"Upper Beaver Creek_Coho_Age_2",52
147,260,"Upper Beaver Creek_Coho_Age_2",53
147,260,"Upper Beaver Creek_Coho_Age_2",54
147,260,"Upper Beaver Creek_Coho_Age_2",55
147,260,"Upper Beaver Creek_Coho_Age_2",56
147,260,"Upper Beaver Creek_Coho_Age_2",57
147,260,"Upper Beaver Creek_Coho_Age_2",58
147,260,"Upper Beaver Creek_Coho_Age_2",59
147,260,"Upper Beaver Creek_Coho_Age_2",60
147,260,"Upper Beaver Creek_Coho_Age_2",61
147,260,"Upper Beaver Creek_Coho_Age_2",62
147,260,"Upper Beaver Creek_Coho_Age_2",63
147,260,"Upper Beaver Creek_Coho_Age_2",64
147,260,"Upper Beaver Creek_Coho_Age_2",65
147,260,"Upper Beaver Creek_Coho_Age_2",66
147,260,"Upper Beaver Creek_Coho_Age_2",67
147,260,"Upper Beaver Creek_Coho_Age_2",68
147,260,"Upper Beaver Creek_Coho_Age_2",69
147,260,"Upper Beaver Creek_Coho_Age_2",70
147,260,"Upper Beaver Creek_Coho_Age_2",71
147,260,"Upper Beaver Creek_Coho_Age_2",72
147,260,"Upper Beaver Creek_Coho_Age_2",73
147,260,"Upper Beaver Creek_Coho_Age_2",74
147,260,"Upper Beaver Creek_Coho_Age_2",75
147,260,"Upper Beaver Creek_Coho_Age_2",76
147,260,"Upper Beaver Creek_Coho_Age_2",77
147,260,"Upper Beaver Creek_Coho_Age_2",78
147,260,"Upper Beaver Creek_Coho_Age_2",79
147,260,"Upper Beaver Creek_Coho_Age_2",80
147,260,"Upper Beaver Creek_Coho_Age_2",81
147,260,"Upper Beaver Creek_Coho_Age_2",82
147,260,"Upper Beaver Creek_Coho_Age_2",83
147,260,"Upper Beaver Creek_Coho_Age_2",84
147,260,"Upper Beaver Creek_Coho_Age_2",85
147,260,"Upper Beaver Creek_Coho_Age_2",86
147,260,"Upper Beaver Creek_Coho_Age_2",87
147,260,"Upper Beaver Creek_Coho_Age_2",88
147,260,"Upper Beaver Creek_Coho_Age_2",89
147,260,"Upper Beaver Creek_Coho_Age_2",90
147,260,"Upper Beaver Creek_Coho_Age_2",91
147,260,"Upper Beaver Creek_Coho_Age_2",92
147,260,"Upper Beaver Creek_Coho_Age_2",93
147,260,"Upper Beaver Creek_Coho_Age_2",94
147,260,"Upper Beaver Creek_Coho_Age_2",95
147,260,"Upper Beaver Creek_Coho_Age_2",96
147,260,"Upper Beaver Creek_Coho_Age_2",97
147,260,"Upper Beaver Creek_Coho_Age_2",98
147,260,"Upper Beaver Creek_Coho_Age_2",99
147,260,"Upper Beaver Creek_Coho_Age_2",100
147,260,"Upper Beaver Creek_Coho_Age_2",101
147,260,"Upper Beaver Creek_Coho_Age_2",102
147,260,"Upper Beaver Creek_Coho_Age_2",103
147,260,"Upper Beaver Creek_Coho_Age_2",104
147,260,"Upper Beaver Creek_Coho_Age_2",105
147,260,"Upper Beaver Creek_Coho_Age_2",106
147,260,"Upper Beaver Creek_Coho_Age_2",107
147,260,"Upper Beaver Creek_Coho_Age_2",108
147,260,"Upper Beaver Creek_Coho_Age_2",109
147,260,"Upper Beaver Creek_Coho_Age_2",110
147,260,"Upper Beaver Creek_Coho_Age_2",111
147,260,"Upper Beaver Creek_Coho_Age_2",112
147,260,"Upper Beaver Creek_Coho_Age_2",113
151,274,"Lower Kenai River_Chinook_Age_0",1
151,274,"Lower Kenai River_Chinook_Age_0",2
151,274,"Lower Kenai River_Chinook_Age_0",3
151,274,"Lower Kenai River_Chinook_Age_0",4
151,274,"Lower Kenai River_Chinook_Age_0",5
151,274,"Lower Kenai River_Chinook_Age_0",6
151,274,"Lower Kenai River_Chinook_Age_0",7
151,274,"Lower Kenai River_Chinook_Age_0",8
151,274,"Lower Kenai River_Chinook_Age_0",9
151,274,"Lower Kenai River_Chinook_Age_0",10
151,274,"Lower Kenai River_Chinook_Age_0",11
151,274,"Lower Kenai River_Chinook_Age_0",12
151,274,"Lower Kenai River_Chinook_Age_0",13
151,274,"Lower Kenai River_Chinook_Age_0",14
151,274,"Lower Kenai River_Chinook_Age_0",15
151,274,"Lower Kenai River_Chinook_Age_0",16
151,274,"Lower Kenai River_Chinook_Age_0",17
151,274,"Lower Kenai River_Chinook_Age_0",18
151,274,"Lower Kenai River_Chinook_Age_0",19
151,274,"Lower Kenai River_Chinook_Age_0",20
151,274,"Lower Kenai River_Chinook_Age_0",21
151,274,"Lower Kenai River_Chinook_Age_0",22
151,274,"Lower Kenai River_Chinook_Age_0",23
151,274,"Lower Kenai River_Chinook_Age_0",24
151,274,"Lower Kenai River_Chinook_Age_0",25
151,274,"Lower Kenai River_Chinook_Age_0",26
151,274,"Lower Kenai River_Chinook_Age_0",27
151,274,"Lower Kenai River_Chinook_Age_0",28
151,274,"Lower Kenai River_Chinook_Age_0",29
151,274,"Lower Kenai River_Chinook_Age_0",30
151,274,"Lower Kenai River_Chinook_Age_0",31
151,274,"Lower Kenai River_Chinook_Age_0",32
151,274,"Lower Kenai River_Chinook_Age_0",33
151,274,"Lower Kenai River_Chinook_Age_0",34
151,274,"Lower Kenai River_Chinook_Age_0",35
151,274,"Lower Kenai River_Chinook_Age_0",36
151,274,"Lower Kenai River_Chinook_Age_0",37
151,274,"Lower Kenai River_Chinook_Age_0",38
151,274,"Lower Kenai River_Chinook_Age_0",39
151,274,"Lower Kenai River_Chinook_Age_0",40
151,274,"Lower Kenai River_Chinook_Age_0",41
151,274,"Lower Kenai River_Chinook_Age_0",42
151,274,"Lower Kenai River_Chinook_Age_0",43
151,274,"Lower Kenai River_Chinook_Age_0",44
151,274,"Lower Kenai River_Chinook_Age_0",45
151,274,"Lower Kenai River_Chinook_Age_0",46
151,274,"Lower Kenai River_Chinook_Age_0",47
151,274,"Lower Kenai River_Chinook_Age_0",48
151,274,"Lower Kenai River_Chinook_Age_0",49
151,274,"Lower Kenai River_Chinook_Age_0",50
151,274,"Lower Kenai River_Chinook_Age_0",51
151,274,"Lower Kenai River_Chinook_Age_0",52
151,274,"Lower Kenai River_Chinook_Age_0",53
151,274,"Lower Kenai River_Chinook_Age_0",54
151,274,"Lower Kenai River_Chinook_Age_0",55
151,274,"Lower Kenai River_Chinook_Age_0",56
151,274,"Lower Kenai River_Chinook_Age_0",57
151,274,"Lower Kenai River_Chinook_Age_0",58
151,274,"Lower Kenai River_Chinook_Age_0",59
151,274,"Lower Kenai River_Chinook_Age_0",60
151,274,"Lower Kenai River_Chinook_Age_0",61
151,274,"Lower Kenai River_Chinook_Age_0",62
151,274,"Lower Kenai River_Chinook_Age_0",63
151,274,"Lower Kenai River_Chinook_Age_0",64
151,274,"Lower Kenai River_Chinook_Age_0",65
151,274,"Lower Kenai River_Chinook_Age_0",66
151,274,"Lower Kenai River_Chinook_Age_0",67
151,274,"Lower Kenai River_Chinook_Age_0",68
151,274,"Lower Kenai River_Chinook_Age_0",69
151,274,"Lower Kenai River_Chinook_Age_0",70
151,274,"Lower Kenai River_Chinook_Age_0",71
151,274,"Lower Kenai River_Chinook_Age_0",72
151,274,"Lower Kenai River_Chinook_Age_0",73
151,274,"Lower Kenai River_Chinook_Age_0",74
151,274,"Lower Kenai River_Chinook_Age_0",75
151,274,"Lower Kenai River_Chinook_Age_0",76
151,274,"Lower Kenai River_Chinook_Age_0",77
151,274,"Lower Kenai River_Chinook_Age_0",78
151,274,"Lower Kenai River_Chinook_Age_0",79
151,274,"Lower Kenai River_Chinook_Age_0",80
151,274,"Lower Kenai River_Chinook_Age_0",81
151,274,"Lower Kenai River_Chinook_Age_0",82
151,274,"Lower Kenai River_Chinook_Age_0",83
151,274,"Lower Kenai River_Chinook_Age_0",84
151,274,"Lower Kenai River_Chinook_Age_0",85
151,274,"Lower Kenai River_Chinook_Age_0",86
151,274,"Lower Kenai River_Chinook_Age_0",87
151,274,"Lower Kenai River_Chinook_Age_0",88
151,274,"Lower Kenai River_Chinook_Age_0",89
151,274,"Lower Kenai River_Chinook_Age_0",90
151,274,"Lower Kenai River_Chinook_Age_0",91
151,274,"Lower Kenai River_Chinook_Age_0",92
151,274,"Lower Kenai River_Chinook_Age_0",93
151,274,"Lower Kenai River_Chinook_Age_0",94
151,274,"Lower Kenai River_Chinook_Age_0",95
151,274,"Lower Kenai River_Chinook_Age_0",96
151,274,"Lower Kenai River_Chinook_Age_0",97
151,274,"Lower Kenai River_Chinook_Age_0",98
151,274,"Lower Kenai River_Chinook_Age_0",99
151,274,"Lower Kenai River_Chinook_Age_0",100
151,274,"Lower Kenai River_Chinook_Age_0",101
151,274,"Lower Kenai River_Chinook_Age_0",102
151,274,"Lower Kenai River_Chinook_Age_0",103
151,274,"Lower Kenai River_Chinook_Age_0",104
151,274,"Lower Kenai River_Chinook_Age_0",105
151,274,"Lower Kenai River_Chinook_Age_0",106
151,274,"Lower Kenai River_Chinook_Age_0",107
151,274,"Lower Kenai River_Chinook_Age_0",108
151,274,"Lower Kenai River_Chinook_Age_0",109
151,274,"Lower Kenai River_Chinook_Age_0",110
151,274,"Lower Kenai River_Chinook_Age_0",111
151,274,"Lower Kenai River_Chinook_Age_0",112
151,274,"Lower Kenai River_Chinook_Age_0",113
151,274,"Lower Kenai River_Chinook_Age_0",114
