"day","temperature"
1,"13.75067383"
2,"13.75067383"
3,"13.75067383"
4,"13.75067383"
5,"13.75067383"
6,"13.75067383"
7,"13.75067383"
8,"13.75067383"
9,"13.75067383"
10,"13.75067383"
11,"13.75067383"
12,"13.75067383"
13,"13.75067383"
14,"13.75067383"
15,"13.75067383"
16,"13.75067383"
17,"13.75067383"
18,"13.75067383"
19,"13.75067383"
20,"13.75067383"
21,"13.75067383"
22,"13.75067383"
23,"13.75067383"
24,"13.75067383"
25,"13.75067383"
26,"13.75067383"
27,"13.75067383"
28,"15.31045158"
29,"15.31045158"
30,"15.31045158"
31,"15.31045158"
32,"15.31045158"
33,"15.31045158"
34,"15.31045158"
35,"15.31045158"
36,"15.31045158"
37,"15.31045158"
38,"15.31045158"
39,"15.31045158"
40,"15.31045158"
41,"15.31045158"
42,"15.31045158"
43,"15.31045158"
44,"15.31045158"
45,"15.31045158"
46,"15.31045158"
47,"15.31045158"
48,"15.31045158"
49,"15.31045158"
50,"15.31045158"
51,"15.31045158"
52,"15.31045158"
53,"15.31045158"
54,"15.31045158"
55,"15.31045158"
56,"15.31045158"
57,"15.31045158"
58,"15.31045158"
59,"14.56447106"
60,"14.56447106"
61,"14.56447106"
62,"14.56447106"
63,"14.56447106"
64,"14.56447106"
65,"14.56447106"
66,"14.56447106"
67,"14.56447106"
68,"14.56447106"
69,"14.56447106"
70,"14.56447106"
71,"14.56447106"
72,"14.56447106"
73,"14.56447106"
74,"14.56447106"
75,"14.56447106"
76,"14.56447106"
77,"14.56447106"
78,"14.56447106"
79,"14.56447106"
80,"14.56447106"
81,"14.56447106"
82,"14.56447106"
83,"14.56447106"
84,"14.56447106"
85,"14.56447106"
86,"14.56447106"
87,"14.56447106"
88,"14.56447106"
89,"14.56447106"
90,"11.3092815"
91,"11.3092815"
92,"11.3092815"
93,"11.3092815"
94,"11.3092815"
95,"11.3092815"
96,"11.3092815"
97,"11.3092815"
98,"11.3092815"
99,"11.3092815"
100,"11.3092815"
101,"11.3092815"
102,"11.3092815"
103,"11.3092815"
104,"11.3092815"
105,"11.3092815"
106,"11.3092815"
107,"11.3092815"
108,"11.3092815"
109,"11.3092815"
110,"11.3092815"
111,"11.3092815"
112,"11.3092815"
113,"11.3092815"
114,"11.3092815"
115,"11.3092815"
116,"11.3092815"
117,"11.3092815"
118,"11.3092815"
119,"11.3092815"
