"day","temperature"
1,"11.84561647"
2,"11.84561647"
3,"11.84561647"
4,"11.84561647"
5,"11.84561647"
6,"11.84561647"
7,"11.84561647"
8,"11.84561647"
9,"11.84561647"
10,"11.84561647"
11,"11.84561647"
12,"11.84561647"
13,"11.84561647"
14,"11.84561647"
15,"11.84561647"
16,"11.84561647"
17,"11.84561647"
18,"11.84561647"
19,"11.84561647"
20,"11.84561647"
21,"11.84561647"
22,"11.84561647"
23,"11.84561647"
24,"12.54230977"
25,"12.54230977"
26,"12.54230977"
27,"12.54230977"
28,"12.54230977"
29,"12.54230977"
30,"12.54230977"
31,"12.54230977"
32,"12.54230977"
33,"12.54230977"
34,"12.54230977"
35,"12.54230977"
36,"12.54230977"
37,"12.54230977"
38,"12.54230977"
39,"12.54230977"
40,"12.54230977"
41,"12.54230977"
42,"12.54230977"
43,"12.54230977"
44,"12.54230977"
45,"12.54230977"
46,"12.54230977"
47,"12.54230977"
48,"12.54230977"
49,"12.54230977"
50,"12.54230977"
51,"12.54230977"
52,"12.54230977"
53,"12.54230977"
54,"12.54230977"
55,"12.25729867"
56,"12.25729867"
57,"12.25729867"
58,"12.25729867"
59,"12.25729867"
60,"12.25729867"
61,"12.25729867"
62,"12.25729867"
63,"12.25729867"
64,"12.25729867"
65,"12.25729867"
66,"12.25729867"
67,"12.25729867"
68,"12.25729867"
69,"12.25729867"
70,"12.25729867"
71,"12.25729867"
72,"12.25729867"
73,"12.25729867"
74,"12.25729867"
75,"12.25729867"
76,"12.25729867"
77,"12.25729867"
78,"12.25729867"
79,"12.25729867"
80,"12.25729867"
81,"12.25729867"
82,"12.25729867"
83,"12.25729867"
84,"12.25729867"
85,"12.25729867"
86,"10.80057636"
87,"10.80057636"
88,"10.80057636"
89,"10.80057636"
90,"10.80057636"
91,"10.80057636"
92,"10.80057636"
93,"10.80057636"
94,"10.80057636"
95,"10.80057636"
96,"10.80057636"
97,"10.80057636"
98,"10.80057636"
99,"10.80057636"
100,"10.80057636"
101,"10.80057636"
102,"10.80057636"
103,"10.80057636"
104,"10.80057636"
105,"10.80057636"
106,"10.80057636"
107,"10.80057636"
108,"10.80057636"
109,"10.80057636"
110,"10.80057636"
111,"10.80057636"
112,"10.80057636"
113,"10.80057636"
114,"10.80057636"
115,"10.80057636"
