"day","temperature"
1,"11.96142628"
2,"11.96142628"
3,"11.96142628"
4,"11.96142628"
5,"11.96142628"
6,"11.96142628"
7,"11.96142628"
8,"11.96142628"
9,"11.96142628"
10,"11.96142628"
11,"11.96142628"
12,"11.96142628"
13,"11.96142628"
14,"11.96142628"
15,"11.96142628"
16,"11.96142628"
17,"11.96142628"
18,"11.96142628"
19,"11.96142628"
20,"11.96142628"
21,"11.96142628"
22,"11.96142628"
23,"12.33192946"
24,"12.33192946"
25,"12.33192946"
26,"12.33192946"
27,"12.33192946"
28,"12.33192946"
29,"12.33192946"
30,"12.33192946"
31,"12.33192946"
32,"12.33192946"
33,"12.33192946"
34,"12.33192946"
35,"12.33192946"
36,"12.33192946"
37,"12.33192946"
38,"12.33192946"
39,"12.33192946"
40,"12.33192946"
41,"12.33192946"
42,"12.33192946"
43,"12.33192946"
44,"12.33192946"
45,"12.33192946"
46,"12.33192946"
47,"12.33192946"
48,"12.33192946"
49,"12.33192946"
50,"12.33192946"
51,"12.33192946"
52,"12.33192946"
53,"12.33192946"
54,"12.21492855"
55,"12.21492855"
56,"12.21492855"
57,"12.21492855"
58,"12.21492855"
59,"12.21492855"
60,"12.21492855"
61,"12.21492855"
62,"12.21492855"
63,"12.21492855"
64,"12.21492855"
65,"12.21492855"
66,"12.21492855"
67,"12.21492855"
68,"12.21492855"
69,"12.21492855"
70,"12.21492855"
71,"12.21492855"
72,"12.21492855"
73,"12.21492855"
74,"12.21492855"
75,"12.21492855"
76,"12.21492855"
77,"12.21492855"
78,"12.21492855"
79,"12.21492855"
80,"12.21492855"
81,"12.21492855"
82,"12.21492855"
83,"12.21492855"
84,"12.21492855"
85,"11.29842033"
86,"11.29842033"
87,"11.29842033"
88,"11.29842033"
89,"11.29842033"
90,"11.29842033"
91,"11.29842033"
92,"11.29842033"
93,"11.29842033"
94,"11.29842033"
95,"11.29842033"
96,"11.29842033"
97,"11.29842033"
98,"11.29842033"
99,"11.29842033"
100,"11.29842033"
101,"11.29842033"
102,"11.29842033"
103,"11.29842033"
104,"11.29842033"
105,"11.29842033"
106,"11.29842033"
107,"11.29842033"
108,"11.29842033"
109,"11.29842033"
110,"11.29842033"
